account,num_incoming_txs_1_366,sum_incoming_txs_1_366,num_outgoing_txs_1_366,sum_outgoing_txs_1_366,num_txs_1_366,sum_txs_1_366,num_unique_counterparties_1_366,num_incoming_txs_1_183,sum_incoming_txs_1_183,num_outgoing_txs_1_183,sum_outgoing_txs_1_183,num_txs_1_183,sum_txs_1_183,num_unique_counterparties_1_183,num_incoming_txs_184_366,sum_incoming_txs_184_366,num_outgoing_txs_184_366,sum_outgoing_txs_184_366,num_txs_184_366,sum_txs_184_366,num_unique_counterparties_184_366,num_phone_changes,num_days_in_bank,is_sar
4196.0,8.0,787.33,1.0,112.07,9.0,899.4000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,787.33,1.0,112.07,9.0,899.4000000000001,2.0,0.0,109.0,0.0
7742.0,1.0,110.05,6.0,613.61,7.0,723.66,2.0,0.0,0.0,1.0,81.8,1.0,81.8,1.0,1.0,110.05,5.0,531.81,6.0,641.86,2.0,0.0,357.0,0.0
7743.0,1.0,87.11,22.0,2332.6599999999994,23.0,2419.7699999999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.11,21.0,2219.2299999999996,22.0,2306.3399999999997,2.0,0.0,366.0,0.0
7744.0,1.0,96.71,5.0,513.22,6.0,609.93,2.0,1.0,96.71,2.0,202.26999999999998,3.0,298.97999999999996,2.0,0.0,0.0,3.0,310.95,3.0,310.95,1.0,0.0,330.0,0.0
7745.0,1.0,100.8,5.0,482.7,6.0,583.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.8,5.0,482.7,6.0,583.5,2.0,0.0,349.0,0.0
7746.0,2.0,214.72,5.0,538.6099999999999,7.0,753.3299999999999,2.0,0.0,0.0,3.0,324.03,3.0,324.03,1.0,2.0,214.72,2.0,214.57999999999998,4.0,429.29999999999995,2.0,0.0,342.0,0.0
7747.0,1.0,100.01,4.0,383.64,5.0,483.65,2.0,1.0,100.01,1.0,77.86,2.0,177.87,2.0,0.0,0.0,3.0,305.78000000000003,3.0,305.78000000000003,1.0,0.0,366.0,0.0
7748.0,2.0,199.99,14.0,1381.3399999999997,16.0,1581.3300000000002,2.0,0.0,0.0,3.0,302.83,3.0,302.83,1.0,2.0,199.99,11.0,1078.51,13.0,1278.4999999999998,2.0,0.0,366.0,0.0
7749.0,1.0,106.98,14.0,1607.31,15.0,1714.29,2.0,0.0,0.0,4.0,468.16,4.0,468.16,1.0,1.0,106.98,10.0,1139.15,11.0,1246.1299999999999,2.0,0.0,357.0,0.0
7750.0,1.0,108.61,6.0,608.27,7.0,716.88,2.0,0.0,0.0,2.0,197.8,2.0,197.8,1.0,1.0,108.61,4.0,410.47,5.0,519.08,2.0,0.0,345.0,0.0
