account,num_incoming_txs_1_366,sum_incoming_txs_1_366,num_outgoing_txs_1_366,sum_outgoing_txs_1_366,num_txs_1_366,sum_txs_1_366,num_unique_counterparties_1_366,num_incoming_txs_1_183,sum_incoming_txs_1_183,num_outgoing_txs_1_183,sum_outgoing_txs_1_183,num_txs_1_183,sum_txs_1_183,num_unique_counterparties_1_183,num_incoming_txs_184_366,sum_incoming_txs_184_366,num_outgoing_txs_184_366,sum_outgoing_txs_184_366,num_txs_184_366,sum_txs_184_366,num_unique_counterparties_184_366,num_phone_changes,num_days_in_bank,is_sar
4490.0,5.0,505.02,0.0,0.0,5.0,505.02,1.0,2.0,202.84,0.0,0.0,2.0,202.84,1.0,3.0,302.18,0.0,0.0,3.0,302.18,1.0,0.0,314.0,0.0
4498.0,5.0,483.29,0.0,0.0,5.0,483.29,1.0,1.0,102.4,0.0,0.0,1.0,102.4,1.0,4.0,380.89,0.0,0.0,4.0,380.89,1.0,0.0,361.0,0.0
4515.0,8.0,766.31,1.0,100.26,9.0,866.57,1.0,5.0,482.46999999999997,0.0,0.0,5.0,482.46999999999997,1.0,3.0,283.84,1.0,100.26,4.0,384.09999999999997,1.0,0.0,307.0,0.0
4521.0,10.0,1056.39,1.0,105.08,11.0,1161.47,1.0,1.0,105.08,1.0,105.08,2.0,210.16,1.0,9.0,951.31,0.0,0.0,9.0,951.31,1.0,0.0,365.0,0.0
4525.0,14.0,1340.16,6.0,616.8000000000001,20.0,1956.96,4.0,3.0,277.21999999999997,2.0,193.66,5.0,470.88,3.0,11.0,1062.94,4.0,423.14,15.0,1486.0800000000002,4.0,0.0,361.0,0.0
4530.0,5.0,472.62,0.0,0.0,5.0,472.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,472.62,0.0,0.0,5.0,472.62,1.0,0.0,338.0,0.0
4531.0,7.0,682.34,1.0,91.33,8.0,773.67,1.0,1.0,91.33,1.0,91.33,2.0,182.66,1.0,6.0,591.01,0.0,0.0,6.0,591.01,1.0,0.0,351.0,0.0
4538.0,101.0,10185.880000000005,1.0,108.31,102.0,10294.190000000004,1.0,8.0,813.14,1.0,108.31,9.0,921.45,1.0,92.0,9272.050000000005,0.0,0.0,92.0,9272.050000000005,1.0,0.0,364.0,0.0
4541.0,6.0,545.57,0.0,0.0,6.0,545.57,1.0,4.0,368.31000000000006,0.0,0.0,4.0,368.31000000000006,1.0,2.0,177.26,0.0,0.0,2.0,177.26,1.0,0.0,333.0,0.0
4542.0,5.0,532.89,1.0,109.12,6.0,642.01,1.0,1.0,109.12,1.0,109.12,2.0,218.24,1.0,4.0,423.77,0.0,0.0,4.0,423.77,1.0,0.0,346.0,0.0
