account,num_outgoing_txs_1,num_outgoing_txs_2,num_outgoing_txs_3,sum_outgoing_txs_1,sum_outgoing_txs_2,sum_outgoing_txs_3,freq_outgoing_txs_1,freq_outgoing_txs_2,freq_outgoing_txs_3,num_txs_1,num_txs_2,num_txs_3,sum_txs_1,sum_txs_2,sum_txs_3,freq_txs_1,freq_txs_2,freq_txs_3,num_unique_counterparties_1,num_unique_counterparties_2,num_unique_counterparties_3,freq_unique_counterparties_1,freq_unique_counterparties_2,freq_unique_counterparties_3,num_phone_changes_1,num_phone_changes_2,num_phone_changes_3,freq_phone_changes_1,freq_phone_changes_2,freq_phone_changes_3,num_bank_changes_1,num_bank_changes_2,num_bank_changes_3,freq_bank_changes_1,freq_bank_changes_2,freq_bank_changes_3,is_sar
0.0,44.0,40.0,6.0,25757.150000000005,23590.94,2008.12,0.2634730538922156,0.4819277108433735,0.2222222222222222,44.0,40.0,6.0,25757.150000000005,23590.94,2008.12,0.2634730538922156,0.4819277108433735,0.2222222222222222,38.0,38.0,6.0,0.2275449101796407,0.4578313253012048,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.0,58.0,28.0,34928.74,33679.16,19068.34,0.3592814371257485,0.6987951807228916,1.037037037037037,60.0,58.0,28.0,34928.74,33679.16,19068.34,0.3592814371257485,0.6987951807228916,1.037037037037037,51.0,51.0,25.0,0.30538922155688625,0.6144578313253012,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,60.0,51.0,11.0,41604.490000000005,34532.21,6837.26,0.3592814371257485,0.6144578313253012,0.4074074074074074,60.0,51.0,11.0,41604.490000000005,34532.21,6837.26,0.3592814371257485,0.6144578313253012,0.4074074074074074,52.0,48.0,11.0,0.31137724550898205,0.5783132530120482,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,53.0,25.0,2.0,32367.129999999994,13866.78,778.54,0.31736526946107785,0.30120481927710846,0.07407407407407407,53.0,25.0,2.0,32367.129999999994,13866.78,778.54,0.31736526946107785,0.30120481927710846,0.07407407407407407,44.0,22.0,2.0,0.2634730538922156,0.26506024096385544,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,55.0,50.0,42.0,35564.25,32670.079999999998,28031.75,0.32934131736526945,0.6024096385542169,1.5555555555555556,55.0,50.0,42.0,35564.25,32670.079999999998,28031.75,0.32934131736526945,0.6024096385542169,1.5555555555555556,42.0,41.0,39.0,0.25149700598802394,0.4939759036144578,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,56.0,54.0,49.0,33729.44,32229.609999999997,28865.27,0.33532934131736525,0.6506024096385542,1.8148148148148149,56.0,54.0,49.0,33729.44,32229.609999999997,28865.27,0.33532934131736525,0.6506024096385542,1.8148148148148149,46.0,46.0,45.0,0.2754491017964072,0.5542168674698795,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,60.0,54.0,15.0,41296.030000000006,37540.51,9645.13,0.3592814371257485,0.6506024096385542,0.5555555555555556,60.0,54.0,15.0,41296.030000000006,37540.51,9645.13,0.3592814371257485,0.6506024096385542,0.5555555555555556,53.0,47.0,15.0,0.31736526946107785,0.5662650602409639,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,59.0,57.0,21.0,39463.93,37826.77,12950.5,0.3532934131736527,0.6867469879518072,0.7777777777777778,59.0,57.0,21.0,39463.93,37826.77,12950.5,0.3532934131736527,0.6867469879518072,0.7777777777777778,51.0,51.0,20.0,0.30538922155688625,0.6144578313253012,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,57.0,53.0,20.0,39339.74,36089.840000000004,13586.1,0.3413173652694611,0.6385542168674698,0.7407407407407407,57.0,53.0,20.0,39339.74,36089.840000000004,13586.1,0.3413173652694611,0.6385542168674698,0.7407407407407407,50.0,48.0,20.0,0.2994011976047904,0.5783132530120482,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,70.0,48.0,22.0,41558.950000000004,24138.37,10263.130000000003,0.41916167664670656,0.5783132530120482,0.8148148148148148,70.0,48.0,22.0,41558.950000000004,24138.37,10263.130000000003,0.41916167664670656,0.5783132530120482,0.8148148148148148,54.0,37.0,13.0,0.32335329341317365,0.4457831325301205,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
